inkar usi,FTR,7.8,0
INTERNET YAMERO,PRS,7.8,0
Jingle,FTR,7.8,0
Kissing Lucifer,PRS,7.8,0
KYOREN ROMANCE,PRS,7.8,0
Lethal Voltage,PRS,7.8,0
Liar,PRS,7.8,0
Lightning Screw,PRS,7.8,0
Logos,PRS,7.8,0
Lost Desire,PRS,7.8,0
Macrocosmic Modulation,PRS,7.8,0
Magnolia,PRS,7.8,0
Malicious Mischance,PRS,7.8,0
Manic Jeer,PRS,7.8,0
MARENYX,PRS,7.8,0
Mazy Metroplex,PRS,7.8,0
Meta-Mysteria,PRS,7.8,0
Monochrome Princess,PRS,7.8,0
Moonlight of Sand Castle,FTR,7.8,0
MVURBD,PRS,7.8,0
neo kosmo,PRS,7.8,0
Nightmare,PRS,7.8,0
ODYSSEIA,PRS,7.8,0
Old School Salvage,PRS,7.8,0
Paradise,FTR,7.8,0
Paranoid Arc,PRS,7.8,0
Party Vinyl,PRS,7.8,0
PUPA,PRS,7.8,0
Rain of Conflict in a Radiant Abyss,PRS,7.8,0
Red and Blue,PRS,7.8,0
Renegade,PRS,7.8,0
RGB,PRS,7.8,0
Rise,FTR,7.8,0
Romance Wars,FTR,7.8,0
Sheriruth (Laur Remix),PRS,7.8,0
Signal,PRS,7.8,0
Singularity,PRS,7.8,0
Spiders Thread,PRS,7.8,0
Spirit of the Dauntless,PRS,7.8,0
Suomi,FTR,7.8,0
Tau,PRS,7.8,0
Testify,PST,7.8,0
Tiferet,PRS,7.8,0
Trap Crow,PRS,7.8,0
TRPNO,PRS,7.8,0
Twilight Concerto,PRS,7.8,0
Vallista,PRS,7.8,0
Viyellas Tears,PRS,7.8,0
w4,PRS,7.8,0
WAIT FOR DAWN,PRS,7.8,0
World Ender,PRS,7.8,0
XTREME,PRS,7.8,0
Xxium and Purple haze,PRS,7.8,0
A Wandering Melody of Love,PRS,7.5,0
Acheron,PRS,7.5,0
Alexandrite,PRS,7.5,0
Amekagura,PRS,7.5,0
amygdata,PRS,7.5,0
Arghena,PST,7.5,0
aterlbus,PRS,7.5,0
Awaken In Ruins,PRS,7.5,0
Be There,PRS,7.5,0
Black Territory,PRS,7.5,0
BlythE,PRS,7.5,0
Callima Karma,PRS,7.5,0
CHAOS,PRS,7.5,0
Chronostasis,PRS,7.5,0
conflict,PRS,7.5,0
Cryogenic,PRS,7.5,0
Dematerialized,FTR,7.5,0
Designant,PST,7.5,0
Dies irae,PRS,7.5,0
Dynitikos,PRS,7.5,0
Eternity Break,PRS,7.5,0
Fallensquare,PRS,7.5,0
Felis,PRS,7.5,0
Free Myself,PRS,7.5,0
GIMME DA BLOOD,PRS,7.5,0
Glow,PRS,7.5,0
Good bye Merry-Go-Round,PRS,7.5,0
Heartache,FTR,7.5,0
Heavenly caress,PRS,7.5,0
Heavensdoor,PRS,7.5,0
HELLOHELL,FTR,7.5,0
Hidden Rainbows of Epicurus,FTR,7.5,0
HYPER VISION,PRS,7.5,0
Ikazuchi,PRS,7.5,0
incomplete the one,PRS,7.5,0
Infinite Strife,PRS,7.5,0
init(),PRS,7.5,0
Kanbu de Tomatte Sugu Tokeru,PRS,7.5,0
lastendconductor,PRS,7.5,0
LIGHT MY WAY,PRS,7.5,0
MEGALOVANIA,PRS,7.5,0
Melty Rhapsody,PRS,7.5,0
Mirzam,PRS,7.5,0
Modelista,PRS,7.5,0
NEO WINGS,PRS,7.5,0
No Way Back,PRS,7.5,0
NULCTRL,PRS,7.5,0
ouroboros -twin stroke of the end-,PRS,7.5,0
Ouverture,PRS,7.5,0
Paradox Palette,PRS,7.5,0
Primeval Texture,PRS,7.5,0
Purple Verse,PRS,7.5,0
Rays of Remnant,PRS,7.5,0
Redolent Shape,PRS,7.5,0
SACRIFICE feat. ayame,PRS,7.5,0
Scarlet Cage,PRS,7.5,0
Seclusion,PRS,7.5,0
Sheriruth,PRS,7.5,0
Shinchoku Doudesuka,PRS,7.5,0
Straight into the lights,PRS,7.5,0
SUPER AMBULANCE,PRS,7.5,0
Swan Song,PRS,7.5,0
Syriana,PRS,7.5,0
The Raft taught me your heart will always find a way,PRS,7.5,0
Tic! Tac! Toe!,PRS,7.5,0
To Alice Liddell,PRS,7.5,0
Trrricksters!!,PRS,7.5,0
u,PRS,7.5,0
Valhalla0,PRS,7.5,0
Vicious Heroism,PRS,7.5,0
Wake in Hour,FTR,7.5,0
Wish Upon a Snow,PRS,7.5,0
Xanatos,PRS,7.5,0
Xeraphinite,PRS,7.5,0
zephyrlasting,PRS,7.5,0
+1(UNKNOWN)-NUMBER,PRS,7,0
Astral tale,PRS,7,0
AZALEA,PRS,7,0
B.B.K.K.B.K.K.,PRS,7,0
BADTEK,PRS,7,0
Blaster,PRS,7,0
Blossoms,FTR,7,0
Chromafill,PRS,7,0
cocoro cosmetic,PRS,7,0
CROSS+SOUL,PRS,7,0
Cybernecia Catharsis,PRS,7,0
DataErr0r,PRS,7,0
Dont Die,PRS,7,0
Dreadnought,PRS,7,0
Dreamin Attraction!!,PRS,7,0
DRG,PRS,7,0
Einherjar Joker,PRS,7,0
ENERGY SYNERGY MATRIX,PRS,7,0
Essence of Twilight,PRS,7,0
Evening in Scarlet,PRS,7,0
Evoltex (poppin mix),PRS,7,0
Fairytale,FTR,7,0
FANTA5Y,PRS,7,0
Floating World,PRS,7,0
FREEF4LL,PRS,7,0
Genesis (Morrigan feat. Lily),PRS,7,0
GLORY ROAD,PRS,7,0
Hailstone,PRS,7,0
Haze of Autumn,PRS,7,0
Head BONK ache,PRS,7,0
Hotarubi no Yuki,PRS,7,0
Hypnotize,PRS,7,0
Iconoclast,PRS,7,0
Illegal Paradise,PRS,7,0
Inverted World,PRS,7,0
Last,PRS,7,0
Lets Rock (Arcaea mix),PRS,7,0
Loschen,PRS,7,0
Lost Civilization,PRS,7,0
Lost Emotion feat. nomico,PRS,7,0
MANTIS (Arcaea Ultra-Bloodrush VIP),PRS,7,0
Medusa,PRS,7,0
Metallic Punisher,PRS,7,0
Nameless Passion,PRS,7,0
New York Back Raise,PRS,7,0
next to you,PRS,7,0
Nirv lucE,PRS,7,0
OBLIVION,PRS,7,0
OMAJINAI,PRS,7,0
On And On!! feat. Jenga,PRS,7,0
One Step Closer,PRS,7,0
Pentiment,PST,7,0
Protoflicker,PRS,7,0
qualia -ideaesthesia-,PRS,7,0
Ravens Pride,PRS,7,0
Remind the Souls (short version),PRS,7,0
ReviXy,PRS,7,0
Sayonara Hatsukoi,FTR,7,0
Scarlet Lance,PRS,7,0
Scarlet Lunar Empress,PRS,7,0
shrink,PRS,7,0
Solitary Dream,PRS,7,0
Stasis,PRS,7,0
Technicolour,PRS,7,0
Tempestissimo,PST,7,0
THE ULTIMACY,PRS,7,0
Third Sun,PRS,7,0
Transient Space,PRS,7,0
Vainspire,PRS,7,0
Vandalism,PRS,7,0
VECTOR,PRS,7,0
Vexaria,FTR,7,0
World Fragments III (radio edit),PRS,7,0
Yosakura Fubuki,PRS,7,0
1F,PRS,6.5,0
Ai Drew,PRS,6.5,0
AI[UE]OON,PRS,6.5,0
Alice a la mode,PRS,6.5,0
Alone & Lorn,PRS,6.5,0
ALTER EGO,PST,6.5,0
Anokumene,PRS,6.5,0
Auxesia,PRS,6.5,0
Avant Raze,PRS,6.5,0
Babaroque,PRS,6.5,0
Bamboo,PRS,6.5,0
BATTLE NO.1,PRS,6.5,0
Black Lotus,PRS,6.5,0
Black Mirror on the Wall,PRS,6.5,0
BlazinG AIR,PRS,6.5,0
Blocked Library,PRS,6.5,0
Bookmaker (2D Version),PRS,6.5,0
BREaK! BREaK! BREaK!,PRS,6.5,0
Can I Friend You on Bassbook lol,PRS,6.5,0
CHAIN2NITE,PRS,6.5,0
Corruption,PRS,6.5,0
CROSS+OVER,PRS,6.5,0
Crystal Gravity,PRS,6.5,0
Dazzle hop,PRS,6.5,0
DDD,PRS,6.5,0
Defection,PRS,6.5,0
disintegration,PRS,6.5,0
Distortion Human,PRS,6.5,0
Dual Doom Deathmatch,PRS,6.5,0
Empire of Winter,PRS,6.5,0
Equilibrium,PRS,6.5,0
Extradimensional Cosmic Phenomenon,PST,6.5,0
Factorder,PRS,6.5,0
False Embellishment,PRS,6.5,0
Feels So Right feat. Renko,PRS,6.5,0
felys final remix,PRS,6.5,0
Final Step!,PRS,6.5,0
FLUFFY FLASH,PRS,6.5,0
Galactic Love,PRS,6.5,0
Garakuta Doll Play,PRS,6.5,0
Gekka (short version),PRS,6.5,0
Gensou no Satellite,PRS,6.5,0
GIMMICK,PRS,6.5,0
goldenslaughterer,PRS,6.5,0
GOODTEK (Arcaea Edit),PRS,6.5,0
Got hive of Ra,PRS,6.5,0
Grievous Lady,PST,6.5,0
Hiiro Gekka Kyoushou no Zetsu (nayuta 2017 ver),PRS,6.5,0
Ignotus,PRS,6.5,0
In Vain,PRS,6.5,0
INCARNATOR 00,PRS,6.5,0
Innocence,PRS,6.5,0
INTERNET OVERDOSE,PRS,6.5,0
Kanjou no Matenrou,PRS,6.5,0
Laqryma of the Wasteland,PRS,6.5,0
Ladymade Star,PRS,6.5,0
Last Celebration,PRS,6.5,0
Last Goodbye,PRS,6.5,0
Let you DIVE! (nitro rmx),PRS,6.5,0
Lethaeus,PRS,6.5,0
LiftOff,PRS,6.5,0
Lost in the Abyss,PRS,6.5,0
Loveless Dress,PRS,6.5,0
MAHOROBA,PRS,6.5,0
Masquerade Legion,PRS,6.5,0
MAXRAGE,PRS,6.5,0
Miles,PRS,6.5,0
mod,PRS,6.5,0
MORNINGLOOM,PRS,6.5,0
Nhelv,PRS,6.5,0
O,PRS,6.5,0
OMAKENO Stroke,PRS,6.5,0
Oshama Scramble!,PRS,6.5,0
Quon (Feryquitous),PRS,6.5,0
Redraw the Colorless World,PRS,6.5,0
Reinvent,PRS,6.5,0
Relentless,PRS,6.5,0
Sakura Fubuki,PRS,6.5,0
SATISFACTION,PRS,6.5,0
See the Lights!,PRS,6.5,0
Sign of 10.5km,PRS,6.5,0
Small Cloud Sugar Candy,PRS,6.5,0
Someday,PRS,6.5,0
SOUNDWiTCH,PRS,6.5,0
Specta,PRS,6.5,0
STAGER (ALL STAGE CLEAR),PRS,6.5,0
Stratoliner,PRS,6.5,0
Summer Fireworks of Love,PRS,6.5,0
Surrender,PRS,6.5,0
Syro,PRS,6.5,0
taboo tears you up 2017,PRS,6.5,0
Teriqma,PRS,6.5,0
The Forgotten Forest Haven,PRS,6.5,0
The Message,PRS,6.5,0
The Survivor (Game Edit),PRS,6.5,0
U.A.D,PRS,6.5,0
Ultimate taste,PRS,6.5,0
Used to be,PRS,6.5,0
Vindication,PRS,6.5,0
Viola Illyria,PRS,6.5,0
with U,PRS,6.5,0
Wont Back Down,PRS,6.5,0
Your Best Nightmare,PRS,6.5,0
Your voice so... feat. Such,PRS,6.5,0
Aether Crest Astral,PST,6,0
Alices Suitcase,PRS,6,0
Altair (feat. spiLa),PRS,6,0
AlterAle,PRS,6,0
Ascent,PRS,6,0
astral.exe,PRS,6,0
Avril -Flicka i krans-,PRS,6,0
Beside You,PRS,6,0
Blue Rose,PRS,6,0
Call My Name feat. Yukacco,PRS,6,0
Chelsea,PRS,6,0
Coastal Highway,PRS,6,0
Cosmo Pop Funclub,PRS,6,0
Crimson Quartz,PRS,6,0
cry of viyella,PRS,6,0
Dancin on a Cats Paw,PRS,6,0
Dandelion,PRS,6,0
Dement ~after legend~,PRS,6,0
Dialnote,PRS,6,0
Dot to Dot feat. Shully,PRS,6,0
DX Choseinou Full Metal Shojo,PRS,6,0
epitaxy,PRS,6,0
Faint Light (Arcaea Edit),PRS,6,0
Flyburg and Endroll,PRS,6,0
Fracture Ray,PST,6,0
FURETE-MITAI,PRS,6,0
Galaxy Friends,PRS,6,0
Hikari,PRS,6,0
Ive heard it said,PRS,6,0
Ignition,PRS,6,0
INFINITE DIMENSION,PRS,6,0
IONOSTREAM,PRS,6,0
Journey,PRS,6,0
Jump,PRS,6,0
Lapis,PRS,6,0
Lawless Point,PRS,6,0
Lazy Addiction,PRS,6,0
Life is PIANO,PRS,6,0
Lights of Muse,PRS,6,0
Linear Accelerator,PRS,6,0
Luna Rossa,PRS,6,0
LunarOrbit -believe in the Espebranch road-,PRS,6,0
Memory Forest,PRS,6,0
Particle,PRS,6,0
Particle Arts,PRS,6,0
PICO-Pico-Translation!,PRS,6,0
Purgatorium,PRS,6,0
Quon (DJ Noriken),PRS,6,0
REconstruction,PRS,6,0
Rugie,PRS,6,0
Saint or Sinner,PRS,6,0
san skia,PRS,6,0
Shades of Light in a Transcendent Realm,PRS,6,0
STARGATE EXTREME,PRS,6,0
Sulfur,PRS,6,0
SUPERNOVA,PRS,6,0
The Formula,PRS,6,0
trappola bewitching,PRS,6,0
Tsuki ni Murakumo Hana ni Kaze,PRS,6,0
Turbocharger,PRS,6,0
undefined,PRS,6,0
#1f1e33,PST,5.5,0
Abstruse Dilemma,PST,5.5,0
Aegleseeker,PST,5.5,0
Aleph 0,PST,5.5,0
Altale,PRS,5.5,0
AlterGate,PST,5.5,0
And Revive The Melody,PST,5.5,0
April showers,PRS,5.5,0
Arcana Eden,PST,5.5,0
Axium Crisis,PST,5.5,0
Breach of Faith,PST,5.5,0
CHAOS,PST,5.5,0
Code Oblivion,PST,5.5,0
Cyaegha,PST,5.5,0
DAAT -The First Seeker of Souls-,PST,5.5,0
Diode,PRS,5.5,0
Eccentric Tale,PRS,5.5,0
Ego Eimi,PST,5.5,0
End of The Moonlight,PRS,5.5,0
Ether Strike,PST,5.5,0
Genesis (Iris),PRS,5.5,0
Gimme Caramel Popcorn!,PRS,5.5,0
Give Me a Nightmare,PRS,5.5,0
Halcyon,PST,5.5,0
Hall of Mirrors,PRS,5.5,0
Heart Jackin,PRS,5.5,0
Hidden Rainbows of Epicurus,PRS,5.5,0
I want You,PRS,5.5,0
Impure Bird,PRS,5.5,0
Infinity Heaven,PRS,5.5,0
Jingle,PRS,5.5,0
Judgement,PST,5.5,0
Kanagawa Cyber Culvert,PRS,5.5,0
Lament Rain,PST,5.5,0
Leave All Behind,PRS,5.5,0
Libertas,PRS,5.5,0
Lucifer,PRS,5.5,0
Lumia,PRS,5.5,0
MEGALOVANIA (Camellia Remix),PST,5.5,0
memoryfactory.lzh,PRS,5.5,0
MERLIN,PRS,5.5,0
Misdeed -la bonte de Dieu et lorigine du mal-,PST,5.5,0
Moonheart,PRS,5.5,0
My life is mine alone!,PRS,5.5,0
One Last Drive,PRS,5.5,0
Oracle,PRS,5.5,0
Phantasia,PRS,5.5,0
Placebo Battler,PST,5.5,0
Prayer,PRS,5.5,0
PRIMITIVE LIGHTS,PST,5.5,0
Ringed Genesis,PST,5.5,0
SAIKYO STRONGER,PST,5.5,0
Senkyou,PRS,5.5,0
Sheriruth,PST,5.5,0
Undying Macula,PST,5.5,0
ViRTUS,PST,5.5,0
Vulcanus,PST,5.5,0
Wake in Hour,PRS,5.5,0
Waltz for Lorelei,PRS,5.5,0
Were All Gonna Die,PST,5.5,0
World Vanquisher,PRS,5.5,0
Angels Boundary,PST,5,0
Antithese,PRS,5,0
Astral Quantization,PST,5,0
Back to Basics,PST,5,0
Black MInD,PST,5,0
blue comet,PRS,5,0
BUCHiGiRE Berserker,PST,5,0
Chronicle,PST,5,0
Clotho and the stargazer,PRS,5,0
Cosmica,PRS,5,0
Cryogenic,PST,5,0
CYCLES,PRS,5,0
Dantalion,PST,5,0
Death By Glamour,PRS,5,0
Desive,PST,5,0
Dream goes on,PRS,5,0
Flashback,PRS,5,0
Grimheart,PRS,5,0
Heart,PRS,5,0
HELLOHELL,PRS,5,0
Ii,PST,5,0
IZANA,PST,5,0
LAMIA,PST,5,0
Lilly,PST,5,0
Meta-Mysteria,PST,5,0
Moonlight of Sand Castle,PRS,5,0
Oblivia,PRS,5,0
Overwhelm,PST,5,0
Paper Witch,PRS,5,0
Prism,PRS,5,0
Rabbit In The Black Room,PRS,5,0
Rain of Conflict in a Radiant Abyss,PST,5,0
REKKA RESONANCE,PST,5,0
ROST PAGE GENE,PST,5,0
Silent Rush,PRS,5,0
Snow White,PRS,5,0
Strongholds,PRS,5,0
Subsphere in Eclosion,PST,5,0
Suomi,PRS,5,0
syuten,PRS,5,0
TEmPTaTiON,PST,5,0
TeraVolt,PST,5,0
Tie me down gently,PRS,5,0
To the Milky Way,PST,5,0
Vexaria,PRS,5,0
Vivid Theory,PRS,5,0
Welcome Queen of Fiction,PST,5,0
world.execute(me),PRS,5,0
[X],PST,4.5,0
~_+,PST,4.5,0
8-EM,PST,4.5,0
Alexandrite,PST,4.5,0
AMAZING MIGHTYYYY!!!!,PST,4.5,0
ANDORXOR,PST,4.5,0
Antagonism,PST,4.5,0
Arcahv,PST,4.5,0
Ashen 6oundary,PST,4.5,0
Astra walkthrough,PST,4.5,0
Astral tale,PST,4.5,0
Aurgelmir,PST,4.5,0
B.B.K.K.B.K.K.,PST,4.5,0
Bookmaker (2D Version),PST,4.5,0
Bullet Waiting for Me (James Landino remix),PRS,4.5,0
Capella,PST,4.5,0
CHAOSBLAST,PST,4.5,0
Climax,PST,4.5,0
conflict,PST,4.5,0
corps-sans-organes,PST,4.5,0
Dematerialized,PRS,4.5,0
Desertrealm,PST,4.5,0
Dies irae,PST,4.5,0
Distorted Fate,PST,4.5,0
Divine Light of Myriad,PST,4.5,0
Dont Fight The Music,PST,4.5,0
Dreamin Attraction!!,PST,4.5,0
Dual Dependency,PST,4.5,0
Dull Blade,PST,4.5,0
eden,PST,4.5,0
enchanted love,PRS,4.5,0
Essence of Twilight,PST,4.5,0
Far Away Light,PST,4.5,0
Filament,PST,4.5,0
First Snow,PRS,4.5,0
Free Myself,PST,4.5,0
Garakuta Doll Play,PST,4.5,0
GENOCIDER,PST,4.5,0
GLORY ROAD,PST,4.5,0
Good bye Merry-Go-Round,PST,4.5,0
GOODRAGE,PST,4.5,0
Grandspell,PST,4.5,0
Harutopia ~Utopia of Spring~,PRS,4.5,0
Heartache,PRS,4.5,0
Heavensdoor,PST,4.5,0
Hybris (The one who shattered),PST,4.5,0
HYPER VISION,PST,4.5,0
INTERNET YAMERO,PST,4.5,0
Kissing Lucifer,PST,4.5,0
Lethal Voltage,PST,4.5,0
Liar,PST,4.5,0
LIGHT MY WAY,PST,4.5,0
Lightning Screw,PST,4.5,0
Live Fast Die Young,PST,4.5,0
Lucid Traveler,PST,4.5,0
Magnolia,PST,4.5,0
MARENYX,PST,4.5,0
Medusa,PST,4.5,0
MEGALOVANIA,PST,4.5,0
MIRINAE,PST,4.5,0
Monochrome Princess,PST,4.5,0
MVURBD,PST,4.5,0
New York Back Raise,PST,4.5,0
next to you,PST,4.5,0
Nightmare,PST,4.5,0
No Way Back,PST,4.5,0
NULL APOPHENIA,PST,4.5,0
ouroboros -twin stroke of the end-,PST,4.5,0
Paranoid Arc,PST,4.5,0
PRAGMATISM,PST,4.5,0
Qovat,PST,4.5,0
qualia -ideaesthesia-,PST,4.5,0
Rays of Remnant,PST,4.5,0
Redolent Shape,PST,4.5,0
Relentless,PST,4.5,0
Renegade,PST,4.5,0
Rise of the World,PST,4.5,0
Sayonara Hatsukoi,PRS,4.5,0
Singularity,PST,4.5,0
Spiders Thread,PST,4.5,0
Spirit of the Dauntless,PST,4.5,0
Stasis,PST,4.5,0
SUPER AMBULANCE,PST,4.5,0
Syriana,PST,4.5,0
Tau,PST,4.5,0
The Raft taught me your heart will always find a way,PST,4.5,0
Tiferet,PST,4.5,0
To the Furthest Dream,PST,4.5,0
Trap Crow,PST,4.5,0
TRPNO,PST,4.5,0
Trrricksters!!,PST,4.5,0
Twilight Concerto,PST,4.5,0
ultradiaxon-N3,PST,4.5,0
Valhalla0,PST,4.5,0
Vallista,PST,4.5,0
Wish Upon a Snow,PST,4.5,0
Xterfusion,PST,4.5,0
XTREME,PST,4.5,0
yomibito_shirazu,PST,4.5,0
Yosakura Fubuki,PST,4.5,0
+1(UNKNOWN)-NUMBER,PST,4,0
10pt8ion,PST,4,0
99 Glooms,PST,4,0
Amekagura,PST,4,0
amygdata,PST,4,0
aterlbus,PST,4,0
AttraqtiA,PST,4,0
AZALEA,PST,4,0
BADTEK,PST,4,0
Be There,PST,4,0
Beautiful Dreamer,PST,4,0
Blaster,PST,4,0
Blossoms,PRS,4,0
Brand new world,PRS,4,0
carmine scythe,PST,4,0
CHAIN2NITE,PST,4,0
Chromafill,PST,4,0
Crimson Throne,PST,4,0
CROSS+OVER,PST,4,0
CROSS+SOUL,PST,4,0
cyanine,PST,4,0
Cybernecia Catharsis,PST,4,0
Devillic Sphere,PST,4,0
disintegration,PST,4,0
Dreadnought,PST,4,0
Dynitikos,PST,4,0
Einherjar Joker,PST,4,0
Evening in Scarlet,PST,4,0
Felis,PST,4,0
FREEF4LL,PST,4,0
G e n g a o z o,PST,4,0
Gekka (short version),PST,4,0
Genesis (Morrigan feat. Lily),PST,4,0
Glow,PST,4,0
goldenslaughterer,PST,4,0
GOODTEK (Arcaea Edit),PST,4,0
Head BONK ache,PST,4,0
HIVEMIND,PST,4,0
Iconoclast,PST,4,0
Infinite Strife,PST,4,0
init(),PST,4,0
inkar usi,PRS,4,0
Jump,PST,4,0
Kanbu de Tomatte Sugu Tokeru,PST,4,0
KYOREN ROMANCE,PST,4,0
Last,PST,4,0
Logos,PST,4,0
Lost Civilization,PST,4,0
Lost Desire,PST,4,0
Macrocosmic Modulation,PST,4,0
Malicious Mischance,PST,4,0
Manic Jeer,PST,4,0
Mirzam,PST,4,0
neo kosmo,PST,4,0
NEO WINGS,PST,4,0
OBLIVION,PST,4,0
ODYSSEIA,PST,4,0
Old School Salvage,PST,4,0
Paradise,PRS,4,0
Paradox Palette,PST,4,0
Party Vinyl,PST,4,0
Phantasia,PST,4,0
PUPA,PST,4,0
Purple Verse,PST,4,0
Quon (Feryquitous),PST,4,0
Red and Blue,PST,4,0
Redraw the Colorless World,PST,4,0
RGB,PST,4,0
Rise,PRS,4,0
Romance Wars,PRS,4,0
Scarlet Cage,PST,4,0
Scarlet Lance,PST,4,0
Seclusion,PST,4,0
Sheriruth (Laur Remix),PST,4,0
Signal,PST,4,0
Solitary Dream,PST,4,0
STARGATE EXTREME,PST,4,0
Straight into the lights,PST,4,0
Sulfur,PST,4,0
To Alice Liddell,PST,4,0
UNKNOWN LEVELS,PST,4,0
Used to be,PST,4,0
Vicious Heroism,PST,4,0
Vindication,PST,4,0
Viyellas Tears,PST,4,0
World Ender,PST,4,0
Xanatos,PST,4,0
yuardina,PST,4,0
A Wandering Melody of Love,PST,3.5,0
Acheron,PST,3.5,0
Ai Drew,PST,3.5,0
AI[UE]OON,PST,3.5,0
Alices Suitcase,PST,3.5,0
Auxesia,PST,3.5,0
Avant Raze,PST,3.5,0
Awaken In Ruins,PST,3.5,0
BATTLE NO.1,PST,3.5,0
Black Mirror on the Wall,PST,3.5,0
BlazinG AIR,PST,3.5,0
Blocked Library,PST,3.5,0
BLRINK,PST,3.5,0
blue comet,PST,3.5,0
BlythE,PST,3.5,0
BREaK! BREaK! BREaK!,PST,3.5,0
Call My Name feat. Yukacco,PST,3.5,0
Callima Karma,PST,3.5,0
Chronostasis,PST,3.5,0
cry of viyella,PST,3.5,0
Crystal Gravity,PST,3.5,0
Dazzle hop,PST,3.5,0
Defection,PST,3.5,0
Dement ~after legend~,PST,3.5,0
Dont Die,PST,3.5,0
DRG,PST,3.5,0
Dual Doom Deathmatch,PST,3.5,0
Empire of Winter,PST,3.5,0
ENERGY SYNERGY MATRIX,PST,3.5,0
Equilibrium,PST,3.5,0
Eternity Break,PST,3.5,0
Fairytale,PRS,3.5,0
False Embellishment,PST,3.5,0
Feels So Right feat. Renko,PST,3.5,0
Final Step!,PST,3.5,0
FLUFFY FLASH,PST,3.5,0
Galaxy Friends,PST,3.5,0
GIMME DA BLOOD,PST,3.5,0
Give Me a Nightmare,PST,3.5,0
Hailstone,PST,3.5,0
Haze of Autumn,PST,3.5,0
Heavenly caress,PST,3.5,0
Hiiro Gekka Kyoushou no Zetsu (nayuta 2017 ver),PST,3.5,0
Hotarubi no Yuki,PST,3.5,0
Hypnotize,PST,3.5,0
Ive heard it said,PST,3.5,0
Ignition,PST,3.5,0
Ignotus,PST,3.5,0
Ikazuchi,PST,3.5,0
IMPACT,PST,3.5,0
In Vain,PST,3.5,0
INCARNATOR 00,PST,3.5,0
incomplete the one,PST,3.5,0
IONOSTREAM,PST,3.5,0
Kanjou no Matenrou,PST,3.5,0
Laqryma of the Wasteland,PST,3.5,0
Last Celebration,PST,3.5,0
lastendconductor,PST,3.5,0
Lethaeus,PST,3.5,0
Libertas,PST,3.5,0
Life is PIANO,PST,3.5,0
Loschen,PST,3.5,0
Lost Emotion feat. nomico,PST,3.5,0
Lost in the Abyss,PST,3.5,0
Loveless Dress,PST,3.5,0
Lucifer,PST,3.5,0
LunarOrbit -believe in the Espebranch road-,PST,3.5,0
Masquerade Legion,PST,3.5,0
MAXRAGE,PST,3.5,0
Maze No.9,PRS,3.5,0
Melty Rhapsody,PST,3.5,0
Memory Forest,PST,3.5,0
Miles,PST,3.5,0
mod,PST,3.5,0
Modelista,PST,3.5,0
Oblivia,PST,3.5,0
One Step Closer,PST,3.5,0
Oshama Scramble!,PST,3.5,0
Particle,PST,3.5,0
Particle Arts,PST,3.5,0
Remind the Souls (short version),PST,3.5,0
SACRIFICE feat. ayame,PST,3.5,0
Sakura Fubuki,PST,3.5,0
san skia,PST,3.5,0
SATISFACTION,PST,3.5,0
Scarlet Lunar Empress,PST,3.5,0
See the Lights!,PST,3.5,0
Shinchoku Doudesuka,PST,3.5,0
shrink,PST,3.5,0
SOUNDWiTCH,PST,3.5,0
Specta,PST,3.5,0
Stratoliner,PST,3.5,0
Syro,PST,3.5,0
Technicolour,PST,3.5,0
The Forgotten Forest Haven,PST,3.5,0
The Survivor (Game Edit),PST,3.5,0
Third Sun,PST,3.5,0
Tic! Tac! Toe!,PST,3.5,0
u,PST,3.5,0
U.A.D,PST,3.5,0
Ultimate taste,PST,3.5,0
undefined,PST,3.5,0
Vainspire,PST,3.5,0
Vandalism,PST,3.5,0
w4,PST,3.5,0
Wont Back Down,PST,3.5,0
World Fragments III (radio edit),PST,3.5,0
world.execute(me),PST,3.5,0
Your Best Nightmare,PST,3.5,0
Your voice so... feat. Such,PST,3.5,0
zephyrlasting,PST,3.5,0
3rd Avenue,PST,3,0
7thSense,PST,3,0
Alone & Lorn,PST,3,0
AlterAle,PST,3,0
Ascent,PST,3,0
astral.exe,PST,3,0
Avril -Flicka i krans-,PST,3,0
Babaroque,PST,3,0
Bamboo,PST,3,0
Black Lotus,PST,3,0
Black Territory,PST,3,0
Can I Friend You on Bassbook lol,PST,3,0
Chelsea,PST,3,0
Coastal Highway,PST,3,0
cocoro cosmetic,PST,3,0
Corruption,PST,3,0
Crimson Quartz,PST,3,0
Dancin on a Cats Paw,PST,3,0
DataErr0r,PST,3,0
Dialnote,PST,3,0
Distortion Human,PST,3,0
Dot to Dot feat. Shully,PST,3,0
DX Choseinou Full Metal Shojo,PST,3,0
End of The Moonlight,PST,3,0
epitaxy,PST,3,0
Faint Light (Arcaea Edit),PST,3,0
Fallensquare,PST,3,0
FANTA5Y,PST,3,0
felys final remix,PST,3,0
Floating World,PST,3,0
Flyburg and Endroll,PST,3,0
Galactic Love,PST,3,0
Got hive of Ra,PST,3,0
Hall of Mirrors,PST,3,0
Heart Jackin,PST,3,0
I want You,PST,3,0
Innocence,PST,3,0
INTERNET OVERDOSE,PST,3,0
Inverted World,PST,3,0
Journey,PST,3,0
Lawless Point,PST,3,0
Let you DIVE! (nitro rmx),PST,3,0
Lets Rock (Arcaea mix),PST,3,0
LiftOff,PST,3,0
Luna Rossa,PST,3,0
MAHOROBA,PST,3,0
